,UserID,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,friends_to_followers_ratio
254,882541162690519040,347,79,5356,20.0,104,0.1,0.6333333333333333,0.7666666666666667,30.86666666666667,65.3,140,0,0,0.0037341299477221808
255,807568950057803780,313,66,2437,21.0,103,0.7,1.0,0.0,12.866666666666667,58.43333333333333,481,0,0,0.008617152236356175
256,754369437449453572,279,145,7766,70.0,134,0.0,1.0,0.0,0.1,2.3,328,0,0,0.009013649240278136
257,806722023405723653,308,8,4494,12.0,104,0.0,0.9666666666666668,0.0,4.5,28.466666666666665,51,0,0,0.0026702269692923898
258,808281973936357376,316,96,2388,21.0,104,0.03333333333333333,0.9,0.4666666666666667,20.666666666666668,8.966666666666667,115,0,0,0.008793969849246231
259,807585951480320000,314,68,5020,20.0,6,0.0,0.8,0.5333333333333333,113.93333333333334,37.66666666666666,111,0,0,0.00398406374501992
260,806805914833461248,309,75,2977,18.0,3,0.7333333333333333,0.8666666666666667,0.13333333333333333,9.5,29.93333333333333,181,0,0,0.006046355391333557
261,806829837604175872,311,91,7544,33.0,104,0.3666666666666665,0.3333333333333333,1.2,1502.7333333333331,1.933333333333333,721,0,0,0.004374337221633086
262,806806183210205185,310,80,3701,13.0,104,0.06666666666666668,1.0,0.1,9.266666666666667,17.966666666666665,70,0,0,0.0035125641718454473
263,807120750750486528,312,59,3203,18.0,104,0.0,1.0,0.0,2.466666666666667,17.7,72,0,0,0.00561973150171714
264,808221758171947008,315,105,2388,27.0,104,0.0,0.9666666666666668,0.1,10.233333333333333,29.83333333333333,55,0,0,0.011306532663316583
265,775296019,94,140,1278537,308.0,31,0.2,0.13333333333333333,2.466666666666667,682.7333333333332,0.1,78989,0,0,0.00024090034156227
266,4573405572,230,62,4695148,35.0,125,0.03333333333333333,0.2333333333333333,1.0,0.9,5.2,100971,0,0,7.45450409656948e-06
267,1850705408,151,135,277303,53.0,134,0.06666666666666668,0.26666666666666666,4.2,3.866666666666666,1.2666666666666666,25011,0,0,0.00019112667371070635
268,188335559,48,95,22776,24.0,103,0.0,0.26666666666666666,0.0,0.6666666666666666,2.3666666666666667,19632,0,0,0.001053740779768177
269,1479879002,136,134,11748,114.0,207,0.43333333333333335,0.16666666666666666,1.9,51.53333333333333,1.9,8886,0,0,0.009703779366700716
270,1466529715,124,138,11438,162.0,8,0.4,0.26666666666666666,1.5,150.06666666666666,6.9,5573,0,0,0.014163315264906452
271,712206099768717312,253,132,13109,248.0,23,0.7333333333333333,0.4,2.433333333333333,121.0,0.3333333333333333,9321,0,0,0.01891830040430239
272,1481703810,137,133,13844,290.0,202,0.4,0.5333333333333333,2.8666666666666667,18.166666666666668,1.3,13861,0,0,0.02094770297601849
273,1459496672,121,132,16544,536.0,170,0.3666666666666665,0.5333333333333333,2.566666666666667,15.433333333333335,0.8333333333333334,17075,0,0,0.03239845261121857
274,1469324900,125,133,8597,262.0,26,0.7333333333333333,0.4666666666666667,2.1333333333333333,12.633333333333333,2.066666666666667,10419,0,0,0.030475747353728044
275,710350435752652800,251,132,8367,117.0,32,0.13333333333333333,0.5333333333333333,1.9,11.4,14.566666666666665,14835,0,0,0.013983506633201864
276,4700682079,235,130,9803,266.0,71,0.7666666666666667,0.5,2.2666666666666666,62.1,9.9,11392,0,0,0.02713455064776089
277,1487131213,138,134,8768,237.0,24,0.7333333333333333,0.16666666666666666,2.466666666666667,34.03333333333333,0.2,16388,0,0,0.027030109489051095
278,734386032532180992,269,131,11318,26.0,2,0.5,0.4,1.7666666666666666,58.56666666666667,1.5,8235,0,0,0.002297225658243506
279,1459352503,120,135,15070,105.0,106,0.7,0.4,1.6666666666666667,65.43333333333334,11.233333333333333,7540,0,0,0.006967485069674851
280,1469369988,127,139,11608,293.0,2,0.13333333333333333,0.8333333333333334,3.333333333333333,19.066666666666666,6.533333333333332,5339,0,0,0.025241212956581667
281,733563892798914561,267,134,11917,143.0,2,0.2,0.3,1.8,24.6,1.3666666666666667,14825,0,0,0.011999664345053285
282,733920339621752832,268,132,12855,254.0,22,0.16666666666666666,0.3666666666666665,1.8666666666666667,27.566666666666666,4.333333333333333,11819,0,0,0.019758848697005057
283,1469631464,131,131,11105,350.0,64,0.2,0.26666666666666666,1.2333333333333334,25.03333333333333,4.2,20834,0,0,0.0315173345339937
284,712506719763632129,255,128,13598,641.0,205,0.5333333333333333,0.3333333333333333,2.5,56.46666666666667,3.3,11508,0,0,0.04713928518899838
285,1469571846,130,131,13968,197.0,94,0.16666666666666666,0.26666666666666666,1.4,29.566666666666666,1.4,13361,0,0,0.014103665521191295
286,1471554966,133,131,14937,220.0,156,0.43333333333333335,0.6333333333333333,4.0,42.3,0.26666666666666666,16757,0,0,0.014728526477873736
287,892378953167495168,350,0,2636,12.0,43,0.03333333333333333,0.4,3.966666666666667,0.2,0.3,2788,0,0,0.004552352048558422
288,1017624599847227392,429,152,100,2.0,151,0.0,1.0,0.0,0.0,0.1,6401,0,0,0.02
289,2954801713,189,115,180786,198.0,133,0.2,0.6333333333333333,0.7333333333333333,2133.366666666667,516.0,7160,0,0,0.001095217550031529
290,1052856242069262336,450,152,72,26.0,2,0.0,0.5666666666666667,0.2,0.06666666666666668,0.5666666666666667,19,0,0,0.3611111111111111
291,1045910214350753792,444,142,139,28.0,121,0.0,0.8,1.3666666666666667,0.0,0.6666666666666666,132,0,0,0.2014388489208633
292,992271865140817922,395,129,66,2.0,19,0.0,0.2,1.6333333333333333,0.03333333333333333,0.3666666666666665,9,0,0,0.030303030303030304
293,1044173249607688192,441,140,65,12.0,65,0.13333333333333333,0.1,0.13333333333333333,1.0,0.16666666666666666,5,0,0,0.18461538461538463
294,1010073330999685120,426,152,98,32.0,157,1.6,0.9,0.4,0.43333333333333335,1.5,271,0,0,0.32653061224489793
295,992669931144667138,396,157,113,4.0,176,0.1,0.2,0.16666666666666666,0.9,0.5,10,0,0,0.035398230088495575
296,972733324438450177,380,141,96,2.0,164,0.03333333333333333,1.3333333333333333,0.1,0.06666666666666668,1.6,33,0,0,0.020833333333333332
